_id,VGNKennung,VAGKennung,Haltepunkt,GlobalID,Haltestellenname,latitude,longitude,Betriebszweig,Dataprovider
1947,2268,F-SU,F-SU:4,de:09563:2268:0:4,Fürth Süd,"49,437547","10,995036",Bus,VAN
1948,2268,F-SU,F-SU:5,de:09563:2268:0:5,Fürth Süd,"49,437845","10,994047",Bus,VAN
1949,2269,WEIK-S,WEIK-S:1,de:09563:2269:0:1,Weikershof Süd,"49,4409218","10,9925032",Bus,VAN
1950,2269,WEIK-S,WEIK-S:2,de:09563:2269:0:2,Weikershof Süd,"49,4408646","10,9922085",Bus,VAN
1951,2269,WEIK-S,WEIK-S:3,de:09563:2269:0:3,Weikershof Süd,"49,44058","10,99217",Bus,VAN
1952,2270,F-BENN,F-BENN:1,de:09563:2270:0:1,Benno-Strauß-Straße,"49,4491005","10,9901943",Bus,VAN
1953,2270,F-BENN,F-BENN:2,de:09563:2270:0:2,Benno-Strauß-Straße,"49,4486923","10,989871",Bus,VAN
1954,2278,MAGAZI,MAGAZI:1,de:09563:2278:0:1,Magazinstraße,"49,456768","10,997467",Bus,VAN
1955,2278,MAGAZI,MAGAZI:2,de:09563:2278:0:2,Magazinstraße,"49,4570656","10,9973164",Bus,VAN
1956,2278,MAGAZI,MAGAZI:3,de:09563:2278:0:3,Magazinstraße,"49,4577827","10,9969873",Bus,VAN
1957,2278,MAGAZI,MAGAZI:4,de:09563:2278:0:4,Magazinstraße,"49,4576683","10,9970579",Bus,VAN
1958,2359,PILLAU,PILLAU:1,de:09563:2359:0:1,Pillauer Straße,"49,47681","10,96513",Bus,VAN
1959,2359,PILLAU,PILLAU:2,de:09563:2359:0:2,Pillauer Straße,"49,47675","10,9653",Bus,VAN
1960,2359,PILLAU,PILLAU:3,de:09563:2359:0:3,Pillauer Straße,"49,4779434","10,9631968",Bus,VAN
1961,2359,PILLAU,PILLAU:4,de:09563:2359:0:4,Pillauer Straße,"49,4779091","10,9654217",Bus,VAN
1962,2360,STIFTS,STIFTS:1,de:09563:2360:0:1,Stiftungsstraße,"49,4784012","10,970417",Bus,VAN
1963,2360,STIFTS,STIFTS:2,de:09563:2360:0:2,Stiftungsstraße,"49,478344","10,9702015",Bus,VAN
1964,2360,STIFTS,STIFTS:3,de:09563:2360:0:3,Stiftungsstraße,"49,4784012","10,970417",Bus,VAN
1965,2362,BILLIN,BILLIN:2,de:09563:2362:23:2,Billinganlage,"49,47941","10,97755",Bus,VAN
1966,2362,BILLIN,BILLIN:3,de:09563:2362:23:3,Billinganlage,"49,480125","10,97697",Bus,VAN
1967,2362,BILLIN,BILLIN:1,de:09563:2362:3:1,Billinganlage,"49,47935","10,9775",Bus,VAN
1968,2362,BILLIN,BILLIN:4,de:09563:2362:3:4,Billinganlage,"49,480662","10,975831",Bus,VAN
1969,2362,BILLIN,BILLIN:5,de:09563:2362:53:5,Billinganlage,"49,481168","10,976803",Bus,VAN
1970,2362,BILLIN,BILLIN:6,de:09563:2362:53:6,Billinganlage,"49,481197","10,976684",Bus,VAN
1971,2362,BILLIN,BILLIN:7,de:09563:2362:53:7,Billinganlage,"49,488083","10,97305",Bus,VAN
1972,2363,HEIMGA,HEIMGA:1,de:09563:2363:0:1,Heimgartenstraße,"49,4866753","10,9793177",Bus,VAN
1973,2363,HEIMGA,HEIMGA:2,de:09563:2363:0:2,Heimgartenstraße,"49,4870453","10,97896",Bus,VAN
1974,2364,F-HEUW,F-HEUW:1,de:09563:2364:0:1,Heuweg,"49,4936676","10,9760675",Bus,VAN
1975,2364,F-HEUW,F-HEUW:2,de:09563:2364:0:2,Heuweg,"49,4937439","10,9758806",Bus,VAN
1976,2368,F-SU,F-SU:41,de:09563:2268:0:41,Fürth Süd,"49,4385","10,993602",Bus,VAN
1977,2369,TAUBEN,TAUBEN:1,de:09563:2369:0:1,Taubenweg,"49,4935341","10,9732466",Bus,VAN
1978,2370,LUCAS-,LUCAS-:1,de:09563:2370:0:1,Lucas-Cranach-Straße,"49,4927673","10,9747496",Bus,VAN
1979,2370,LUCAS-,LUCAS-:2,de:09563:2370:0:2,Lucas-Cranach-Straße,"49,4927673","10,9747496",Bus,VAN
1980,2371,EIG-HE,EIG-HE:1,de:09563:2371:23:1,Eigenes Heim,"49,4918175","10,9708538",Bus,VAN
1981,2372,RIEMEN,RIEMEN:1,de:09563:2372:0:1,Riemenschneiderstr.,"49,4912338","10,9748421",Bus,VAN
1982,2372,RIEMEN,RIEMEN:2,de:09563:2372:0:2,Riemenschneiderstr.,"49,4909744","10,9740448",Bus,VAN
1983,2372,RIEMEN,RIEMEN:3,de:09563:2372:0:3,Riemenschneiderstr.,"49,4909744","10,9740448",Bus,VAN
1984,2373,FELDST,FELDST:1,de:09563:2373:0:1,Feldstraße,"49,4900513","10,9748497",Bus,VAN
1985,2373,FELDST,FELDST:2,de:09563:2373:0:2,Feldstraße,"49,4898872","10,9746428",Bus,VAN
1986,2374,RO-KO-,RO-KO-:1,de:09563:2374:0:1,Robert-Koch-Straße,"49,486515","10,9736166",Bus,VAN
1987,2374,RO-KO-,RO-KO-:2,de:09563:2374:0:2,Robert-Koch-Straße,"49,4862518","10,9731998",Bus,VAN
1988,2375,HENEL,HENEL:1,de:09563:2375:0:1,J-Henle-Str/Klinikum,"49,484436","10,9715462",Bus,VAN
1989,2375,HENEL,HENEL:2,de:09563:2375:0:2,J-Henle-Str/Klinikum,"49,484169","10,9714022",Bus,VAN
1990,2379,LUEBEC,LUEBEC:1,de:09563:2379:0:1,Lübecker Straße,"49,4885368","10,9577293",Bus,VAN
1991,2379,LUEBEC,LUEBEC:2,de:09563:2379:0:2,Lübecker Straße,"49,4881935","10,958087",Bus,VAN
1992,2379,LUEBEC,LUEBEC:3,de:09563:2379:0:3,Lübecker Straße,"49,4885368","10,9577293",Bus,VAN
1993,2380,UNTFAH,UNTFAH:1,de:09563:2380:0:1,Unterfarrnb Heidestr,"49,4916115","10,9545879",Bus,VAN
1994,2380,UNTFAH,UNTFAH:2,de:09563:2380:0:2,Unterfarrnb Heidestr,"49,4915543","10,9550056",Bus,VAN
1995,2381,UNTFAS,UNTFAS:1,de:09563:2381:0:1,Unterfarrnb. Schule,"49,4896278","10,9495859",Bus,VAN
1996,2381,UNTFAS,UNTFAS:2,de:09563:2381:0:2,Unterfarrnb. Schule,"49,4893951","10,9494743",Bus,VAN
1997,2382,HAFENS,HAFENS:1,de:09563:2382:0:1,Hafenstraße,"49,4914207","10,944746",Bus,VAN
1998,2382,HAFENS,HAFENS:2,de:09563:2382:0:2,Hafenstraße,"49,4907265","10,9456787",Bus,VAN
1999,2383,HANSAS,HANSAS:1,de:09563:2383:0:1,Hansastraße,"49,485105","10,956781",Bus,VAN
2000,2383,HANSAS,HANSAS:2,de:09563:2383:0:2,Hansastraße,"49,484588","10,956728",Bus,VAN
2001,2383,HANSAS,HANSAS:3,de:09563:2383:0:3,Hansastraße,"49,484434","10,956105",Bus,VAN
2002,2383,HANSAS,HANSAS:4,de:09563:2383:0:4,Hansastraße,"49,484425","10,955932",Bus,VAN
2003,2383,HANSAS,HANSAS:5,de:09563:2383:0:5,Hansastraße,"49,48505","10,95567",Bus,VAN
2004,2383,HANSAS,HANSAS:6,de:09563:2383:0:6,Hansastraße,"49,485171","10,956409",Bus,VAN
2005,2384,LEIBNI,LEIBNI:1,de:09563:2384:0:1,Leibnizstraße,"49,482","10,9554",Bus,VAN
2006,2384,LEIBNI,LEIBNI:2,de:09563:2384:0:2,Leibnizstraße,"49,4822502","10,9557848",Bus,VAN
2007,2386,HARDSO,HARDSO:1,de:09563:2386:23:1,Hard-/Soldnerstraße,"49,47782","10,95927",Bus,VAN
2008,2386,HARDSO,HARDSO:2,de:09563:2386:23:2,Hard-/Soldnerstraße,"49,4779587","10,9596243",Bus,VAN
2009,2386,HARDSO,HARDSO:3,de:09563:2386:23:3,Hard-/Soldnerstraße,"49,4772","10,95811",Bus,VAN
2010,2390,HF,HF:1,de:09563:2390:11:1,Hardhöhe,"49,480404","10,957044",U-Bahn,VAN
2011,2390,HF,HF:2,de:09563:2390:11:2,Hardhöhe,"49,480453","10,957886",U-Bahn,VAN
2012,2390,HF,HF:6,de:09563:2390:23:6,Hardhöhe,"49,48013","10,95615",Bus,VAN
2013,2390,HF,HF:7,de:09563:2390:23:7,Hardhöhe,"49,48036","10,95621",Bus,VAN
2014,2392,GRNRPK,GRNRPK:1,de:09563:2392:0:1,Am Grünerpark,"49,483456","10,978228",Bus,VAN
2015,2392,GRNRPK,GRNRPK:2,de:09563:2392:0:2,Am Grünerpark,"49,483733","10,978354",Bus,VAN
2016,2394,HARD-W,HARD-W:1,de:09563:2394:0:1,Hardhöhe Wende,"49,48111","10,95496",Bus,VAN
2017,2396,BRMWSN,BRMWSN:1,de:09563:2396:0:1,Bremerstaller Wiesen,"49,49082","10,978162",Bus,VAN
2018,2396,BRMWSN,BRMWSN:2,de:09563:2396:0:2,Bremerstaller Wiesen,"49,491111","10,977943",Bus,VAN
2019,2447,LUDW-B,LUDW-B:1,de:09563:2447:0:1,Ludwigbrücke,"49,4799803","10,9916106",Bus,VAN
2020,2447,LUDW-B,LUDW-B:2,de:09563:2447:0:2,Ludwigbrücke,"49,4802319","10,9915922",Bus,VAN
2021,2449,WEIGMA,WEIGMA:1,de:09563:2449:0:1,Weigmannstraße,"49,474411","11,017241",Bus,VAN
2022,2449,WEIGMA,WEIGMA:2,de:09563:2449:0:2,Weigmannstraße,"49,47486","11,01692",Bus,VAN
2023,2454,KARL-B,KARL-B:1,de:09563:2454:0:1,Karl-Bröger-Straße,"49,4776459","11,0133362",Bus,VAN
2024,2454,KARL-B,KARL-B:2,de:09563:2454:0:2,Karl-Bröger-Straße,"49,4776611","11,0129786",Bus,VAN
2025,2454,KARL-B,KARL-B:3,de:09563:2454:0:3,Karl-Bröger-Straße,"49,476896","11,014057",Bus,VAN
2026,2454,KARL-B,KARL-B:4,de:09563:2454:0:4,Karl-Bröger-Straße,"49,476935","11,01289",Bus,VAN
2027,2455,SCHILF,SCHILF:1,de:09563:2455:0:1,Schilfweg,"49,4756012","11,0085068",Bus,VAN
2028,2455,SCHILF,SCHILF:2,de:09563:2455:0:2,Schilfweg,"49,475921","11,008237",Bus,VAN
2029,2456,WIESEN,WIESEN:1,de:09563:2456:0:1,Wiesenstraße,"49,4774132","11,004344",Bus,VAN
2030,2456,WIESEN,WIESEN:2,de:09563:2456:0:2,Wiesenstraße,"49,4776535","11,0042315",Bus,VAN
2031,2457,AMKAVI,AMKAVI:1,de:09563:2457:0:1,Am Kavierlein,"49,479351","11,0006571",Bus,VAN
2032,2457,AMKAVI,AMKAVI:2,de:09563:2457:0:2,Am Kavierlein,"49,4794731","11,0007839",Bus,VAN
2033,2458,POPP-S,POPP-S:1,de:09563:2458:0:1,Poppenreuther Straße,"49,4803162","10,9970169",Bus,VAN
2034,2458,POPP-S,POPP-S:2,de:09563:2458:0:2,Poppenreuther Straße,"49,480484","10,9968996",Bus,VAN
2035,2611,BURFAO,BURFAO:1,de:09563:2611:0:1,Burgfarrnbach Ost,"49,492315","10,940418",Bus,VAN
2036,2611,BURFAO,BURFAO:2,de:09563:2611:0:2,Burgfarrnbach Ost,"49,49221","10,940552",Bus,VAN
2037,2615,KÜLSHE,KÜLSHE:1,de:09563:2615:0:1,Külsheimstraße,"49,4893494","10,9166021",Bus,VAN
2038,2644,O-LI-S,O-LI-S:1,de:09563:2644:0:1,O-Lilienthal-Schule,"49,5038414","10,9631405",Bus,VAN
2039,2644,O-LI-S,O-LI-S:2,de:09563:2644:0:2,O-Lilienthal-Schule,"49,5038528","10,9634209",Bus,VAN
2040,2645,FRAUNH,FRAUNH:1,de:09563:2645:0:1,Fraunhofer Institut,"49,501055","10,966356",Bus,VAN
2041,2645,FRAUNH,FRAUNH:2,de:09563:2645:0:2,Fraunhofer Institut,"49,500961","10,965981",Bus,VAN
2042,2655,SPERLI,SPERLI:1,de:09563:2655:0:1,Sperlingstraße,"49,4922142","10,9342718",Bus,VAN
2043,2655,SPERLI,SPERLI:2,de:09563:2655:0:2,Sperlingstraße,"49,4920845","10,9341364",Bus,VAN
2044,2656,WICKEN,WICKEN:1,de:09563:2656:0:1,Wickenstraße,"49,4898338","10,9319992",Bus,VAN
2045,2656,WICKEN,WICKEN:2,de:09563:2656:0:2,Wickenstraße,"49,4901237","10,9323444",Bus,VAN
2046,2657,GEISSA,GEISSA:1,de:09563:2657:0:1,Geißäckerstraße,"49,4874611","10,9302759",Bus,VAN
2047,2657,GEISSA,GEISSA:2,de:09563:2657:0:2,Geißäckerstraße,"49,487484","10,9297333",Bus,VAN
2048,2658,REGELS,REGELS:1,de:09563:2658:0:1,Regelsbacher Str,"49,4882851","10,9258776",Bus,VAN
2049,2658,REGELS,REGELS:2,de:09563:2658:0:2,Regelsbacher Str,"49,4878998","10,9264526",Bus,VAN
2050,2659,LIBELL,LIBELL:1,de:09563:2659:0:1,Libellenweg,"49,4891396","10,9214134",Bus,VAN
2051,2659,LIBELL,LIBELL:2,de:09563:2659:0:2,Libellenweg,"49,4890251","10,9207573",Bus,VAN
2052,2659,LIBELL,LIBELL:3,de:09563:2659:0:3,Libellenweg,"49,4891396","10,9214134",Bus,VAN
2053,2659,LIBELL,LIBELL:4,de:09563:2659:0:4,Libellenweg,"49,4891396","10,9214134",Bus,VAN
2054,3110,BFPL,BFPL:2,de:09562:3110:3:A,Hauptbahnhof ER,"49,59613","11,002585",Bus,VAN
2055,3110,BFPL,BFPL:1,de:09562:3110:3:B,Hauptbahnhof ER,"49,596108","11,002706",Bus,VAN
2056,3110,BFPL,BFPL:3,de:09562:3110:3:C,Hauptbahnhof ER,"49,595969","11,003499",Bus,VAN
2057,3151,ARCADE,ARCADE:1,de:09562:3151:0:1,Arcaden,"49,593575","11,003306",Bus,VAN
2058,3151,ARCADE,ARCADE:2,de:09562:3151:0:2,Arcaden,"49,593888","11,00358",Bus,VAN
2059,3151,ARCADE,ARCADE:3,de:09562:3151:0:3,Arcaden,"49,594038","11,004302",Bus,VAN
2060,3151,ARCADE,ARCADE:4,de:09562:3151:0:4,Arcaden,"49,594144","11,004479",Bus,VAN
2061,3151,ARCADE,ARCADE:5,de:09562:3151:0:5,Arcaden,"49,594213","11,00411",Bus,VAN
2062,3151,ARCADE,ARCADE:6,de:09562:3151:0:6,Arcaden,"49,5943146","11,0032234",Bus,VAN
2063,3151,ARCADE,ARCADE:7,de:09562:3151:0:7,Arcaden,"49,5942383","11,0035601",Bus,VAN
2064,3152,N-MARK,N-MARK:1,de:09562:3152:0:1,Neuer Markt,"49,591129","11,005863",Bus,VAN
2065,3152,N-MARK,N-MARK:2,de:09562:3152:0:2,Neuer Markt,"49,5908928","11,0059719",Bus,VAN
2066,3152,N-MARK,N-MARK:3,de:09562:3152:0:3,Neuer Markt,"49,591773","11,00893",Bus,VAN
2067,3152,N-MARK,N-MARK:4,de:09562:3152:0:4,Neuer Markt,"49,59212","11,008631",Bus,VAN
2068,3152,N-MARK,N-MARK:41,de:09562:3152:0:41,Neuer Markt,"49,59035","11,00255",Bus,VAN
2069,3152,N-MARK,N-MARK:42,de:09562:3152:0:42,Neuer Markt,"49,5903","11,0048",Bus,VAN
2070,3153,LANGEM,LANGEM:1,de:09562:3153:0:1,Langemarckplatz,"49,594025","11,010281",Bus,VAN
2071,3153,LANGEM,LANGEM:2,de:09562:3153:0:2,Langemarckplatz,"49,594152","11,010804",Bus,VAN
2072,3156,STUBEN,STUBEN:1,de:09562:3156:0:1,Stubenlohstraße,"49,5941811","11,016201",Bus,VAN
2073,3156,STUBEN,STUBEN:2,de:09562:3156:0:2,Stubenlohstraße,"49,5943489","11,0158491",Bus,VAN
2074,3156,STUBEN,STUBEN:3,de:09562:3156:0:3,Stubenlohstraße,"49,5945511","11,0153837",Bus,VAN
2075,3156,STUBEN,STUBEN:4,de:09562:3156:0:4,Stubenlohstraße,"49,594635","11,0150166",Bus,VAN
2076,3160,O-KARL,O-KARL:1,de:09562:3160:0:1,Obere Karlstraße,"49,5967789","11,0085526",Bus,VAN
2077,3160,O-KARL,O-KARL:2,de:09562:3160:0:2,Obere Karlstraße,"49,5965118","11,0071974",Bus,VAN
2078,3171,HUGE,HUGE:1,de:09562:3171:0:1,Hugenottenplatz,"49,596396","11,004141",Bus,VAN
2079,3171,HUGE,HUGE:10,de:09562:3171:0:10,Hugenottenplatz,"49,596104","11,004085",Bus,VAN
2080,3171,HUGE,HUGE:2,de:09562:3171:0:2,Hugenottenplatz,"49,5962486","11,004283",Bus,VAN
2081,3171,HUGE,HUGE:3,de:09562:3171:0:3,Hugenottenplatz,"49,5962334","11,0041332",Bus,VAN
2082,3171,HUGE,HUGE:4,de:09562:3171:0:4,Hugenottenplatz,"49,5962181","11,0039835",Bus,VAN
2083,3171,HUGE,HUGE:5,de:09562:3171:0:5,Hugenottenplatz,"49,596283","11,0044498",Bus,VAN
2084,3171,HUGE,HUGE:6,de:09562:3171:0:6,Hugenottenplatz,"49,596283","11,0044498",Bus,VAN
2085,3171,HUGE,HUGE:7,de:09562:3171:0:7,Hugenottenplatz,"49,5965157","11,0041485",Bus,VAN
2086,3171,HUGE,HUGE:8,de:09562:3171:0:8,Hugenottenplatz,"49,5964317","11,003583",Bus,VAN
2087,3171,HUGE,HUGE:9,de:09562:3171:0:9,Hugenottenplatz,"49,59647","11,00304",Bus,VAN
2088,3172,EBA,EBA:1,de:09562:3172:0:1,Erlangen Busbahnhof,"49,596094","11,00035",Bus,VAN
2089,3172,EBA,EBA:2,de:09562:3172:0:2,Erlangen Busbahnhof,"49,596203","11,000318",Bus,VAN
2090,3172,EBA,EBA:3,de:09562:3172:0:3,Erlangen Busbahnhof,"49,596294","11,000303",Bus,VAN
2091,3172,EBA,EBA:4,de:09562:3172:0:4,Erlangen Busbahnhof,"49,59639","11,000298",Bus,VAN
2092,3172,EBA,EBA:5,de:09562:3172:0:5,Erlangen Busbahnhof,"49,59649","11,000282",Bus,VAN
2093,3343,KSCHER,KSCHER:1,de:09562:3343:0:1,Kurt-Schumacher-Str,"49,589856","11,035168",Bus,VAN
2094,3343,KSCHER,KSCHER:2,de:09562:3343:0:2,Kurt-Schumacher-Str,"49,589969","11,035086",Bus,VAN
2095,3344,STDTER,STDTER1,de:09562:3344:0:1,Staudtstraße,"49,58126","11,03166",Bus,VAN
2096,3344,STDTER,STDTER2,de:09562:3344:0:2,Staudtstraße,"49,581235","11,031558",Bus,VAN
2097,3345,NIFIER,NIFIER:1,de:09562:3345:0:1,Nikolaus-Fiebiger-S.,"49,57772","11,03126",Bus,VAN
2098,3345,NIFIER,NIFIER:2,de:09562:3345:0:2,Nikolaus-Fiebiger-S.,"49,5777","11,03117",Bus,VAN
2099,3353,SCHELL,SCHELL:1,de:09562:3353:0:1,Schellingstr. /M V C,"49,5938644","11,0202017",Bus,VAN
2100,3353,SCHELL,SCHELL:2,de:09562:3353:0:2,Schellingstr. /M V C,"49,5941162","11,0193853",Bus,VAN
2101,3359,ROET-B,ROET-B:1,de:09562:3359:0:1,Röthelheimbad,"49,5820007","11,0174255",Bus,VAN
2102,3359,ROET-B,ROET-B:2,de:09562:3359:0:2,Röthelheimbad,"49,582634","11,0177851",Bus,VAN
2103,3359,ROET-B,ROET-B:3,de:09562:3359:0:3,Röthelheimbad,"49,5817909","11,0167675",Bus,VAN
2104,3359,ROET-B,ROET-B:4,de:09562:3359:0:4,Röthelheimbad,"49,5816803","11,0167513",Bus,VAN
2105,3360,SI-STA,SI-STA:1,de:09562:3360:0:1,Siemens-Stadion,"49,5819283","11,0131531",Bus,VAN
2106,3360,SI-STA,SI-STA:2,de:09562:3360:0:2,Siemens-Stadion,"49,5818024","11,0132704",Bus,VAN
2107,3361,GLEIWI,GLEIWI:1,de:09562:3361:0:1,Gleiwitzer Straße,"49,5791702","11,0167885",BUS,VAN
2108,3361,GLEIWI,GLEIWI:2,de:09562:3361:0:2,Gleiwitzer Straße,"49,5793152","11,0170555",BUS,VAN
2109,3362,GOERLI,GOERLI:1,de:09562:3362:0:1,Görlitzer Straße,"49,5778008","11,0185108",Bus,VAN
2110,3362,GOERLI,GOERLI:2,de:09562:3362:0:2,Görlitzer Straße,"49,5779305","11,017766",Bus,VAN
2111,3362,GOERLI,GOERLI:3,de:09562:3362:0:3,Görlitzer Straße,"49,5778008","11,0185108",Bus,VAN
2112,3362,GOERLI,GOERLI:4,de:09562:3362:0:4,Görlitzer Straße,"49,5778008","11,0185108",Bus,VAN
2113,3365,STETTI,STETTI:1,de:09562:3365:0:1,Stettiner Straße,"49,573618","11,024316",Bus,VAN
2114,3365,STETTI,STETTI:2,de:09562:3365:0:2,Stettiner Straße,"49,57367","11,024198",Bus,VAN
2115,3366,TECH-F,TECH-F:1,de:09562:3366:0:1,Technische Fakultät,"49,575749","11,02799",Bus,VAN
2116,3366,TECH-F,TECH-F:2,de:09562:3366:0:2,Technische Fakultät,"49,575865","11,027972",Bus,VAN
2117,3366,TECH-F,TECH-F:3,de:09562:3366:0:3,Technische Fakultät,"49,575121","11,030603",Bus,VAN
2118,3366,TECH-F,TECH-F:4,de:09562:3366:0:4,Technische Fakultät,"49,575032","11,030561",Bus,VAN
2119,3366,TECH-F,TECH-F:41,de:09562:3366:0:41,Technische Fakultät,"49,575501","11,030564",Bus,VAN
2120,3366,TECH-F,TECH-F:42,de:09562:3366:0:42,Technische Fakultät,"49,575414","11,029944",Bus,VAN
2121,3370,THEOHE,THEOHE:1,de:09562:3370:0:1,Theodor-Heuss-Anlage,"49,57793028","11,02152139",Bus,VAN
2122,3370,THEOHE,THEOHE:2,de:09562:3370:0:2,Theodor-Heuss-Anlage,"49,5781403","11,0221224",Bus,VAN
2123,3370,THEOHE,THEOHE:3,de:09562:3370:0:3,Theodor-Heuss-Anlage,"49,5763741","11,0205231",Bus,VAN
2124,3370,THEOHE,THEOHE:4,de:09562:3370:0:4,Theodor-Heuss-Anlage,"49,5772743","11,0203772",Bus,VAN
2125,3377,SIEMED,SIEMED:1,de:09562:3377:0:1,Siemens Med,"49,5922318","11,0225",Bus,VAN
2126,3377,SIEMED,SIEMED:2,de:09562:3377:0:2,Siemens Med,"49,592376","11,022953",Bus,VAN
2127,3377,SIEMED,SIEMED:3,de:09562:3377:0:3,Siemens Med,"49,591687","11,021936",Bus,VAN
2128,3377,SIEMED,SIEMED:4,de:09562:3377:0:4,Siemens Med,"49,591337","11,021748",Bus,VAN
2129,3378,RUPPEN,RUPPEN:1,de:09562:3378:0:1,D.-Ruppenstein-Str.,"49,5920181","11,0254803",Bus,VAN
2130,3378,RUPPEN,RUPPEN:2,de:09562:3378:0:2,D.-Ruppenstein-Str.,"49,5922203","11,0254936",Bus,VAN
2131,3381,RÖ-P-Z,RÖ-P-Z:1,de:09562:3381:0:1,Röthelheimp.-Zentrum,"49,5917587","11,0288143",Bus,VAN
2132,3381,RÖ-P-Z,RÖ-P-Z:2,de:09562:3381:0:2,Röthelheimp.-Zentrum,"49,5920143","11,0288029",Bus,VAN
2133,3384,M-CURI,M-CURI:1,de:09562:3384:0:1,Marie-Curie-Straße,"49,5912857","11,0338249",Bus,VAN
2134,3384,M-CURI,M-CURI:2,de:09562:3384:0:2,Marie-Curie-Straße,"49,5916557","11,0335913",Bus,VAN
2135,3473,E-SUED,E-SUED:1,de:09562:3473:0:1,Erlangen Süd,"49,5726585","11,0228662",Bus,VAN
2136,3473,E-SUED,E-SUED:2,de:09562:3473:0:2,Erlangen Süd,"49,5720673","11,0231371",Bus,VAN
2137,3474,GEBB,GEBB:1,de:09562:3474:0:1,Gebbertstraße,"49,57787","11,0151",Bus,VAN
2138,3474,GEBB,GEBB:2,de:09562:3474:0:2,Gebbertstraße,"49,57811","11,0145",Bus,VAN
2139,3474,GEBB,GEBB:3,de:09562:3474:0:3,Gebbertstraße,"49,577445","11,016135",Bus,VAN
2140,3474,GEBB,GEBB:4,de:09562:3474:0:4,Gebbertstraße,"49,577445","11,016425",Bus,VAN
2141,3475,STINTZ,STINTZ:1,de:09562:3475:0:1,Stintzingstraße,"49,5818558","11,0108643",Bus,VAN
2142,3475,STINTZ,STINTZ:2,de:09562:3475:0:2,Stintzingstraße,"49,5808907","11,011488",Bus,VAN
2143,3475,STINTZ,STINTZ:3,de:09562:3475:0:3,Stintzingstraße,"49,5811844","11,010396",Bus,VAN
2144,3475,STINTZ,STINTZ:4,de:09562:3475:0:4,Stintzingstraße,"49,581028","11,0103502",Bus,VAN
2145,3475,STINTZ,STINTZ:5,de:09562:3475:0:5,Stintzingstraße,"49,581459","11,0117035",Bus,VAN
2146,3479,OHMPLA,OHMPLA:1,de:09562:3479:0:1,Ohmplatz,"49,5848083","11,008481",Bus,VAN
2147,3479,OHMPLA,OHMPLA:2,de:09562:3479:0:2,Ohmplatz,"49,5847054","11,0083132",Bus,VAN
2148,3480,W-V-SI,W-V-SI:1,de:09562:3480:0:1,Werner-v-Siemens-Str,"49,5877571","11,0073891",Bus,VAN
2149,3480,W-V-SI,W-V-SI:2,de:09562:3480:0:2,Werner-v-Siemens-Str,"49,5883484","11,0069294",Bus,VAN
2150,3480,W-V-SI,W-V-SI:3,de:09562:3480:0:3,Werner-v-Siemens-Str,"49,5886765","11,0075073",Bus,VAN
2151,3480,W-V-SI,W-V-SI:4,de:09562:3480:0:4,Werner-v-Siemens-Str,"49,5888748","11,0062227",Bus,VAN
2152,3480,W-V-SI,W-V-SI:42,de:09562:3480:0:4,Werner-v-Siemens-Str,"49,58866","11,00513",Bus,VAN
2153,3559,WALDIN,WALDIN:1,de:09562:3559:0:1,Walderlebniszentrum,"49,555857","11,032183",Bus,VAN
2154,3559,WALDIN,WALDIN:2,de:09562:3559:0:2,Walderlebniszentrum,"49,555755","11,032065",Bus,VAN
2155,3560,SKLPTP,SKLPTP:1,de:09562:3560:0:1,Skulpturenpark,"49,5526886","11,0311937",Bus,VAN
2156,3560,SKLPTP,SKLPTP:2,de:09562:3560:0:2,Skulpturenpark,"49,5523949","11,0308561",Bus,VAN
2157,3560,SKLPTP,SKLPTP:3,de:09562:3560:0:3,Skulpturenpark,"49,5524254","11,0300627",Bus,VAN
2158,3560,SKLPTP,SKLPTP:4,de:09562:3560:0:4,Skulpturenpark,"49,5523148","11,030159",Bus,VAN
2159,3561,TENN,TENN:1,de:09562:3561:0:1,Tennenlohe Kirche,"49,5497437","11,0304937",Bus,VAN
2160,3561,TENN,TENN:2,de:09562:3561:0:2,Tennenlohe Kirche,"49,5496216","11,0302982",Bus,VAN
2161,3562,WETTER,WETTER:1,de:09562:3562:0:1,Wetterkreuz,"49,545616","11,030734",Bus,VAN
2162,3562,WETTER,WETTER:2,de:09562:3562:0:2,Wetterkreuz,"49,5454102","11,030466",Bus,VAN
2163,4154,NASBAC,NASBAC:1,de:09565:4154:0:1,Nasbach,"49,3414345","11,0221386",Bus,VAN
2164,4154,NASBAC,NASBAC:2,de:09565:4154:0:2,Nasbach,"49,3414307","11,0223675",Bus,VAN
2165,4155,ANSBAC,ANSBAC:1,de:09565:4155:0:1,Ansbacher Straße,"49,3376503","11,0213165",Bus,VAN
2166,4155,ANSBAC,ANSBAC:2,de:09565:4155:0:2,Ansbacher Straße,"49,3377838","11,021534",Bus,VAN
2167,4156,NBGSTR,NBGSTR:1,de:09565:4156:0:1,Nürnberger Straße,"49,3340378","11,021122",Bus,VAN
2168,4156,NBGSTR,NBGSTR:2,de:09565:4156:0:2,Nürnberger Straße,"49,333774","11,021362",Bus,VAN
2169,4157,NEUTOR,NEUTOR:1,de:09565:4157:0:1,Neutorstraße,"49,330484","11,024557",Bus,VAN
2170,4157,NEUTOR,NEUTOR:2,de:09565:4157:0:2,Neutorstraße,"49,330949","11,024644",Bus,VAN
